id	label	hovertext	author	x	y	type	relevance	size	year	umap1d
26566963	There is regular news about how one 	There is regular news about how one COBOL system or the other has become unmaintainable and is causing problems. [1] If your hypothesis would be true this wouldn't be the case, as there would always be enough smart devs to learn COBOL and keep working on them.	dtech	10.148089	9.793273	comment	7.0	20.0	1616592851	-8.890423
22788053	How hard would it be to automaticall	How hard would it be to automatically convert that COBOL to e.g. C++ or Rust? I suspect not that hard, since COBOL does not even have a heap afaik.	amelius	10.1476345	9.794792	comment	7.0	19.0	1586116131	-8.923687
14088303	I worked for years on the modernizat	I worked for years on the modernization of a critical banking infrastructure system. The problems are manifold. The biggest problem is overall architectural impedance mismatch - switching from a batch system (most of those old COBOL mainframe apps are batch sy	beat	10.148166	9.793333	comment	7.0	24.0	1491922130	-8.900622
32912332	I have heard that a developer willin	I have heard that a developer willing to learn COBOL can land a massive salary.  Is this actually true?  What companies are hiring/looking for people and is there a place to get realistic numbers?	freedomben	10.147939	9.793705	comment	7.0	20.0	1663685043	1.6872723
31228767	Does anyone have confirmation for th	Does anyone have confirmation for the old rumour that there is high demand for COBOL engineers because of legacy systems eg in banks? And how does one go about finding these opportunities? I remember once talking to a freelance engineer, he didn't do COBOL but	t_mann	10.147998	9.793361	comment	8.0	29.5	1651439970	1.6129873
35011856	I have seen the COBOL issue come up 	I have seen the COBOL issue come up a number of times, and I just don't get it. Am I thinking about this wrong?COBOL seems to be a straightforward language by modern standards. Any programmer with experience with imperative languages should be able to pick it 	BlandDuck	10.147849	9.793893	comment	8.0	24.0	1677861634	-8.885027
17335117	Ask HN: Why COBOL is not hip anymore	Ask HN: Why COBOL is not hip anymore?	maxpert	10.147675	9.792761	story	8.0	4.0	1529281063	-8.992704
18716664	Ask HN: Why did people switch from C	Ask HN: Why did people switch from COBOL to newer languages?	asdfman123	10.147849	9.794792	story	8.0	13.0	1545236201	-8.974371
22782336	How hard is cobol to pick up and lea	How hard is cobol to pick up and learn at the level needed to contribute? I'm sure there are many no longer employed programmers in the tri state area that might be able to help	vikramkr	10.147719	9.794198	comment	8.0	32.5	1586042714	1.723589
22785548	Serious question: Should I learn COB	Serious question: Should I learn COBOL in 2020-0?	maallooc	10.147641	9.794322	comment	8.0	21.5	1586095061	-8.927065
22838070	Just put the entire COBOL source cod	Just put the entire COBOL source code on the github and let us rework it in the Java or C# and be done with this abomination.	newprint	10.14778	9.794676	comment	8.0	22.0	1586558346	-8.917837
34000077	Maybe it's the type of companies I'v	Maybe it's the type of companies I've worked for but I have never seen cobol. Anyone know where it's used most?	4RealFreedom	10.148103	9.792703	comment	8.0	34.5	1671114946	-8.936126
26718716	The language is fine: It's the ecosy	The language is fine: It's the ecosystem that's not.Nobody in the top 50 CS programs worldwide teaches COBOL. Most of the COBOL programs run on mainframe where it's at least a few k$ to even get a look at the documentation or hardware. So nobody bothers with i	908B64B197	10.147668	9.7938175	comment	8.0	32.0	1617752284	-8.948835
26732603	I'm just imagining the level of jaw 	"I'm just imagining the level of jaw dropping and brain exploding that would have gone on had that same headline been published in 1998.Obviously at this point almost three decades into the internet era no one really cares. We all know that ""somewhere"" old COBO"	ajross	10.147773	9.794212	comment	8.0	23.5	1617836023	-8.8965025
38276518	COBOL for GCC Development	COBOL for GCC Development	pantalaimon	10.147754	9.794284	story	8.0	72.0	1700055861	-8.901548
38306854	Worked with a guy ten years ago that	Worked with a guy ten years ago that would obsessively read these reports from the Pentagon. Here's a couple of his stories about the matter: https://www.reuters.com/investigates/pentagon/ and https://www.reuters.com/investigates/special-report/usa-mari... (ve	MrMetlHed	10.145305	9.78792	comment	8.0	71.0	1700242285	4.772458
23670819	On COBOL	On COBOL	MindGods	10.147768	9.793672	story	9.0	52.0	1593368158	-8.941653
20891075	Cobol Web Development	Cobol Web Development	gscott	10.1478405	9.79428	story	9.0	105.0	1567721114	-8.945238
16420959	The Beauty of the COBOL Programming 	The Beauty of the COBOL Programming Language	Caveman_Coder	10.147693	9.7946615	story	9.0	43.0	1519140130	-8.936298
22691622	There are a few things present in CO	"There are a few things present in COBOL that I would like to see lifted into more modern languages. One is the use of the full stop as an expression terminator, as in English, instead of the semicolon. Another is the whole ""picture"" mechanism for number format"	pjc50	10.14781	9.794255	comment	9.0	24.5	1585212412	-8.936557
38306912	Start paying 250k a year for cobol d	Start paying 250k a year for cobol developers and the problem fixes itself really fast. That or start migrating the system. Or more likely they keep using it until it completely breaks and then run to the government for a big handout to fix it.Easy to be irres	bogota	10.147583	9.793429	comment	9.0	43.0	1700242515	1.7065816
14084517	Been working on accounting systems i	Been working on accounting systems in RPG and COBOL since ~1992.  I also know C/X86ASM/Pascal/Delphi/VB/Fortran.  Never bothered with C++ that much; played with Java a bit but Oracle irritates my bowels so moved away from that.As mentioned in the article it's 	sanguy	10.149295	9.788134	comment	10.0	81.0	1491879771	1.7321937
14203326	The idea that large corporations are	The idea that large corporations are simply going to move on from COBOL is out of touch with reality. It really can't be overstated how deeply old COBOL programs are embedded into these corporations.  I worked for one that had been using them since the languag	shepardrtc	10.147848	9.7936735	comment	10.0	46.5	1493217444	-8.977218
31227251	COBOL Programming Course	COBOL Programming Course	marcodiego	10.147795	9.793944	story	10.0	103.0	1651428461	-8.925054
36056461	The idea that COBOL is at the heart 	The idea that COBOL is at the heart of bank systems is a persistent myth that gets published every now and again alongside some story about how essential these systems are, how they can never be replaced and how the people maintaining these systems are a diein	seanhunter	10.148164	9.792088	comment	10.0	30.5	1684927327	-8.898683
28824002	Seeing stories like this makes me wo	Seeing stories like this makes me wonder if we'll ever see a company actually go bust based purely on the instability of its decades-old, duct-taped architecture.I have a relative who works for a large credit card processor running on mainframe systems and I h	thr0wawayf00	10.1495695	9.779883	comment	10.0	55.0	1633919328	0.9783106
37277191	COBOL gets new life in the cloud tha	COBOL gets new life in the cloud thanks to Watsonx and AI	rmason	10.147979	9.792758	story	10.0	41.0	1693086224	-8.904481
31907504	You think that those people are gett	You think that those people are getting paid the big bucks because they know COBOL, but the reality is that they are getting paid the big bucks because they have decades of experience with all the legacy systems that surround that COBOL.Learning COBOL, even in	jhugo	10.147779	9.794371	comment	10.0	46.0	1656423430	1.7757895
21371535	I have noticed that business folks r	"I have noticed that business folks roll their eyes when ""tech debt"" comes up.  I sympathize, as it didn't used to be that way.  COBOL on a mainframe would remain current for decades. Tools and languages are very fragmented these days. I recently tried to get a"	tyingq	10.150238	9.7731	comment	10.0	36.5	1572201070	-14.063808
30552656	COBOL: A 1959 Idea and 2022 Technolo	COBOL: A 1959 Idea and 2022 Technology	rbanffy	10.147785	9.7914	story	10.0	35.0	1646387972	-8.958742
26718998	I can’t wait until the Kubernetes/co	I can’t wait until the Kubernetes/container/Microservice beasts we are building today become legacy in 20 years. Fixing a COBOL application will probably look simple in comparison.	spaetzleesser	10.147781	9.793634	comment	10.0	48.5	1617754538	-8.906993
27048358	A Historical Perspective on COBOL (2	A Historical Perspective on COBOL (2020)	omrjml	10.146787	9.792907	story	10.0	61.0	1620211996	-8.932069
38306942	Of course, devil's advocate would po	Of course, devil's advocate would point out COBOL in 60s was written with a lot more focus on lasting in general. They didn't largely have the same general attitude of 'we iterate quickly with our script kiddies' as is prevalent today.Not that all software fro	uticus	10.147811	9.793679	comment	10.0	38.0	1700242616	-8.924201
36055986	Shortage of COBOL developers in insu	Shortage of COBOL developers in insurance and banks	gregoire_g	10.14774	9.793721	story	11.0	27.0	1684923271	1.7308168
18138254	The IT 'cowboys' didn't ride into su	The IT 'cowboys' didn't ride into sunset.They were fired by banks which are/were stupid enough to cut corners on people who know things about their infrastructure before migrating to more modern systems.FTA:>One COBOL programmer, now in his 60s, said his bank 	romwell	10.148961	9.783356	comment	11.0	56.0	1538643853	1.5545497
18139659	Which is a bad attitude in general, 	Which is a bad attitude in general, but an especially bad one for an industry known to use exceedingly old tech.In all honesty: why is COBOL so prevalent in the finance sector? It can't seriously be SO GOOD as to be completely un-replacable?	FussyZeus	10.148035	9.793507	comment	11.0	29.0	1538659727	-8.898276
28464359	I am suspicious about the alleged pr	I am suspicious about the alleged problem finding people willing to work with COBOL.Generally, if it's crucial for the business, the lever you pull is increasing compensation until the market responds.  That's how you influence willingness. People are willing 	jawns	10.14774	9.792156	comment	11.0	45.0	1631144080	1.7453021
22787828	The governor of NJ went live on TV t	The governor of NJ went live on TV to request COBOL programmers	saadalem	10.147635	9.794037	story	11.0	59.0	1586114560	1.7678722
38509082	The article title is clickbaity, but	The article title is clickbaity, but the actual point is the proposal of using LLMs to translate large amounts of legacy COBOL systems to more modern languages like Java. Doesn't seem terribly useful to me. I expect you could get a 90% solution faster, but the	ufmace	10.147808	9.794137	comment	11.0	61.0	1701626007	-8.9483385
23799043	The problem might not be COBOL	The problem might not be COBOL	earthboundkid	10.147602	9.794245	story	12.0	64.0	1594435849	-8.95884
24856448	The persistence of COBOL: why a 60-y	The persistence of COBOL: why a 60-year old language is still in demand	rbanffy	10.1473875	9.789422	story	12.0	32.0	1603361347	-8.9187
26734721	GnuCOBOL – a free/libre COBOL compil	GnuCOBOL – a free/libre COBOL compiler	pabs3	10.14784	9.794086	story	12.0	122.0	1617851779	-8.983086
15191012	Release of GnuCOBOL 2.2	Release of GnuCOBOL 2.2	rbanffy	10.147955	9.793594	story	12.0	120.0	1504785871	-8.903937
15194283	Does anyone knows a job board for pe	Does anyone knows a job board for people interested to work with COBOL?I have been interested in this language for quite some time, moved to a different country just to try to find a job where I could learn more about it and build up a career, unfortunately th	guessmyname	10.14786	9.792323	comment	12.0	37.0	1504807554	1.7610043
14482678	Dijkstra said it best in 1975: https	Dijkstra said it best in 1975: https://www.cs.utexas.edu/users/EWD/transcriptions/EWD04xx/E...And before you get angry at me, answer this simple question: have you actually ever used COBOL? I spent a year of my life translating a COBOL mess into Delphi. It was	maxharris	10.147625	9.794617	comment	13.0	45.5	1496599772	-8.989243
29221877	Why and how COBOL is still used	Why and how COBOL is still used	rbanffy	10.147648	9.793288	story	13.0	121.0	1636933488	-8.926613
29229378	I have to admit that I don’t fully u	I have to admit that I don’t fully understand why COBOL is so difficult to replace. If the systems are so vital surely there is a detailed specification and writing in an easier to maintain language would repay the effort?Is it just that there is so much COBOL	klelatti	10.147927	9.794458	comment	13.0	41.5	1636994657	-8.909378
21288415	The Beauty of COBOL (2018)	The Beauty of COBOL (2018)	fortran77	10.147499	9.793782	story	13.0	100.0	1571369440	-8.961348
22519924	REBOL Oneliners	REBOL Oneliners	damir	10.150471	9.778116	story	13.0	116.0	1583695063	-8.618329
27319307	Ask HN: Mainframe developer resource	Ask HN: Mainframe developer resources/communities recommendations	dtlee	10.147949	9.794677	story	13.0	5.0	1622229024	-8.930839
25386109	Its awful that most people here are 	"Its awful that most people here are criticizing COBOL, yet they don't even know it, but they just ""heard bad things about it"".In my country and in Sweden it is quite easy to get good and stable job in banking/insurance/consulting business with Cobol on Z/OS.Sa"	hansor	10.147874	9.793705	comment	13.0	56.5	1607696694	1.7165595
38646263	> I can only imagine the fat paychec	> I can only imagine the fat paycheck a 20-year old mainframe programmer would get though, because your age in this case would be invaluable.It's funny, people frequently assume this would be true but reality doesn't really bear this out. It's typically pretty	ptmcc	10.147924	9.79303	comment	13.0	42.0	1702583089	1.7782977
26717088	An Apology to COBOL: Maybe Old Techn	An Apology to COBOL: Maybe Old Technology Isn’t the Real Problem	rbanffy	10.147123	9.792263	story	14.0	160.0	1617741400	-8.9087715
26726100	Learning COBOL: A Journey for the Mo	Learning COBOL: A Journey for the Modern Programmer	jdcaballerov	10.1475	9.793422	story	14.0	106.0	1617808477	-8.9228115
18110054	Do You Know Cobol? If So, There Migh	Do You Know Cobol? If So, There Might Be a Job for You	jkuria	10.147656	9.794044	story	15.0	33.0	1538368233	1.77197
28141289	What if we could transpile COBOL int	What if we could transpile COBOL into Elixir	cgarvis	10.147858	9.793846	story	15.0	58.0	1628685625	-8.9159975
28299573	Kobol Team Is Pulling the Plug from 	Kobol Team Is Pulling the Plug from “Helios64 Open Source NAS”	nixcraft	10.148895	9.773646	story	15.0	118.0	1629884553	-8.917281
22782782	I was sort of tempted to pursue this	I was sort of tempted to pursue this. I did a few years in the salty COBOL mines back when I was a PFY about 20...plus years ago. This niche probably hasn't moved very much since then and I could probably recall most of it after a few hours. I'm freelancing ri	thaumaturgy	10.147833	9.794771	comment	15.0	80.0	1586047742	1.7629617
26475331	Why COBOL Isn't the Problem	Why COBOL Isn't the Problem	Addono	10.147556	9.794326	story	16.0	75.0	1615893870	-8.913986
28541465	Has anyone ever actually met a COBOL	Has anyone ever actually met a COBOL programmer? It seems like the teachers tale of someone cracking their head open while swinging on their chair - presumably they exist but there can't be that many of them?	mhh__	10.147768	9.793921	comment	16.0	46.0	1631724769	-8.916712
33999718	How popular is COBOL?	How popular is COBOL?	mikece	10.146014	9.80226	story	17.0	67.0	1671113457	-8.924694
12901506	Micro web-framework for COBOL	Micro web-framework for COBOL	mpweiher	10.147706	9.7944355	story	18.0	147.0	1478622306	-8.9412565
22837896	COBOL can be a real pleasure to use.	COBOL can be a real pleasure to use.For instance, it allows programmers to quickly create user interfaces by declaratively describing them, in a so called SCREEN SECTION.The resulting interfaces are very efficient for text entry, and allow users to quickly get	triska	10.147704	9.794583	comment	18.0	86.0	1586557174	-8.91277
22888170	Cloudflare Workers now supports COBO	Cloudflare Workers now supports COBOL	jgrahamc	10.148824	9.79034	story	18.0	276.0	1587034926	-8.898324
23189918	WebAssembly COBOL Pong	WebAssembly COBOL Pong	ColinEberhardt	10.147782	9.794562	story	18.0	181.0	1589529353	7.182897
32735411	My Surreal Experience with COBOL	My Surreal Experience with COBOL	gioaranzulla	10.14733	9.79336	story	21.0	34.0	1662462197	-8.928323
32793428	COBOL’s youth culture	COBOL’s youth culture	ohjeez	10.147192	9.795128	story	21.0	119.0	1662835653	-8.970486
34407924	Show HN: Otterkit – COBOL compiler f	Show HN: Otterkit – COBOL compiler for .NET	KTSnowy	10.147827	9.793354	story	22.0	192.0	1673918007	-8.92424
28539391	COBOL – Still standing the test of t	COBOL – Still standing the test of time	isaacfrond	10.147543	9.794712	story	22.0	66.0	1631715774	-8.916361
37388560	Learn COBOL in a day	Learn COBOL in a day	eddtests	10.147484	9.793296	story	23.0	83.0	1693895709	-8.915765
14482132	Jean Sammet, co-creator of COBOL, ha	Jean Sammet, co-creator of COBOL, has died	andrewbinstock	10.147393	9.793997	story	24.0	429.0	1496591721	-8.973307
35002143	COBOL: Thinking about it wrong	COBOL: Thinking about it wrong	rbanffy	10.147463	9.795516	story	24.0	69.0	1677791523	-8.91393
25148840	COBOL underpins the entire financial	COBOL underpins the entire financial system	chaosdesigner	10.14759	9.794208	story	24.0	195.0	1605789286	-8.944273
25384846	GnuCOBOL 3.1.1	GnuCOBOL 3.1.1	rhabarba	10.148303	9.792887	story	27.0	173.0	1607688403	-8.920732
20454204	Cobol Still Powers the Global Econom	Cobol Still Powers the Global Economy	psim1	10.1476965	9.794612	story	28.0	256.0	1563313667	-8.940593
22837753	COBOL programmers answer call	COBOL programmers answer call	furcyd	10.147701	9.795126	story	28.0	320.0	1586555965	-8.9459305
38508250	Watsonx: IBM's code assistant for tu	Watsonx: IBM's code assistant for turning COBOL into Java	Anon84	10.147948	9.794008	story	29.0	127.0	1701621091	-8.9533205
17636029	Is Cobol holding you hostage with Ma	Is Cobol holding you hostage with Math?	mbellotti	10.147489	9.794077	story	30.0	200.0	1532828648	-8.912797
